bigram,frequency,pmi
clinical revenue,20,1.1513
expected end,78,1.151
expenditures billion,24,1.1506
new range,27,1.1491
ebitda decline,28,1.1476
approximately primarily,23,1.1471
over active,24,1.147
growth commercial,48,1.1437
performance segment,24,1.1436
sales organic,36,1.1431
growth offset,56,1.1416
net price,44,1.1414
guidance total,108,1.1412
debt net,78,1.1378
billion non,96,1.1369
billion free,66,1.1345
full reflecting,39,1.1341
representing revenue,82,1.1323
approximately new,62,1.1319
over full,190,1.1319
approximately full,60,1.1313
billion remains,23,1.1304
expected first,42,1.127
share fiscal,54,1.1244
revenue driven,138,1.1215
gaap expenses,25,1.1215
margin reflecting,69,1.1214
over customers,41,1.1156
down fiscal,32,1.1155
growth fiscal,83,1.1144
increased organic,24,1.1143
growth consolidated,22,1.1128
rate increased,53,1.1123
loss adjusted,58,1.111
sales reflecting,60,1.1108
products revenue,41,1.1096
revenue excluding,68,1.1088
compared end,33,1.1083
half total,22,1.1081
price was,21,1.108
including basis,41,1.1076
sequentially first,20,1.1071
costs operating,48,1.1063
infrastructure revenue,22,1.1054
last operating,26,1.1047
expenses net,66,1.1036
balance cash,20,1.1026
revenues adjusted,27,1.1021
digit sales,27,1.0977
margin both,38,1.0974
backlog growth,31,1.0971
term growth,57,1.0957
debt cash,68,1.0955
growth digital,23,1.095
center growth,21,1.0942
share same,21,1.0935
over now,61,1.0902
decline gross,20,1.0898
growth non,106,1.0892
investment increased,25,1.0889
reflecting basis,46,1.0866
share down,85,1.0861
flow expected,55,1.0856
points average,35,1.0851
over basis,224,1.0836
approximately end,58,1.0826
margin negative,26,1.0805
growth projects,24,1.0803
reached adjusted,26,1.0774
ebitda range,30,1.0774
margin impact,51,1.0736
flow down,42,1.0727
new investment,24,1.072
rose full,24,1.0715
share gaap,68,1.0708
ebitda expected,89,1.0707
prior gross,58,1.0695
revenue nearly,59,1.068
improvement adjusted,33,1.0661
costs expected,43,1.0645
total annual,21,1.0623
revenue sequential,39,1.062
cash cost,69,1.0617
flow including,24,1.0596
approximately including,29,1.0577
points full,64,1.0577
increased both,22,1.0561
guidance approximately,89,1.0521
one basis,24,1.047
quarterly operating,20,1.0467
margin full,113,1.0447
generated revenue,22,1.0442
digit over,47,1.0438
cash interest,47,1.0424
gaap free,22,1.0417
revenue compared,98,1.039
flat adjusted,28,1.0374
revenue fourth,53,1.0373
profit guidance,32,1.0366
earnings increased,25,1.0356
approximately compared,28,1.035
expected offset,26,1.0346
expenses full,33,1.0343
volume billion,53,1.0338
markets adjusted,21,1.0326
over adjusted,332,1.032
ratio adjusted,48,1.0318
due cost,42,1.0304
sales driven,65,1.0299
costs management,45,1.0293
billion debt,76,1.0266
but increased,24,1.0256
was increase,52,1.0241
billion cash,214,1.0225
fiscal down,30,1.0224
reported full,26,1.0211
declined management,26,1.0205
leverage increased,21,1.0199
margin fourth,30,1.0198
compared non,22,1.019
margin approximately,99,1.0179
expected full,71,1.0151
primarily increased,25,1.0148
term margin,42,1.0142
margin increase,99,1.014
increase due,59,1.013
sequentially management,42,1.0123
total expenses,33,1.0082
period full,22,1.0047
increase approximately,49,0.9992
rate full,46,0.9966
increased range,25,0.9961
billion net,234,0.9958
end management,75,0.9936
platform revenue,37,0.9919
costs net,68,0.9901
expense higher,24,0.9872
date net,27,0.9858
fiscal driven,22,0.9857
last cash,33,0.9856
revenue versus,55,0.9816
global net,21,0.9814
transaction revenue,22,0.9777
cost capital,31,0.975
capex billion,21,0.9738
projected adjusted,40,0.9732
segment volume,23,0.973
bookings revenue,21,0.9709
over total,173,0.9706
full sales,94,0.9702
costs down,31,0.9686
increased per,89,0.9684
sales increase,84,0.968
billion record,34,0.9652
driven cost,25,0.964
prior outlook,25,0.9622
expenditures net,20,0.9613
margins adjusted,24,0.9587
ebitda reported,30,0.9572
third adjusted,28,0.9572
lower costs,21,0.957
demand new,20,0.9556
billion target,29,0.9533
record net,32,0.9515
revenue base,27,0.9512
cash same,22,0.9504
total cost,38,0.9501
share above,22,0.9495
projected end,21,0.9489
increase full,53,0.9485
fourth sales,25,0.9478
projected growth,48,0.9463
offset basis,26,0.944
retail revenue,28,0.9435
guidance was,86,0.9417
profit over,54,0.9411
loan sales,34,0.941
assets net,27,0.9382
ratio full,24,0.9369
billion since,22,0.9361
currency sales,20,0.9357
growth low,32,0.9353
sequentially total,33,0.9343
billion capital,96,0.9337
end credit,20,0.9334
share diluted,30,0.9305
shares per,21,0.9301
billion first,64,0.9254
fiscal revenue,99,0.9244
activity net,26,0.9244
growth fourth,36,0.9237
growth now,44,0.9223
higher sales,71,0.9191
sales guidance,142,0.9173
investments adjusted,30,0.9144
increased representing,24,0.9104
growth increase,118,0.9082
fiscal operating,39,0.9078
income reflecting,32,0.907
growth total,134,0.9055
over compared,81,0.9051
rose adjusted,40,0.9034
income including,28,0.9014
growth deposit,21,0.9005
driven increase,34,0.8999
billion fourth,31,0.8986
billion range,44,0.8959
negative adjusted,24,0.8958
points operating,71,0.8955
down reported,21,0.8941
capacity growth,29,0.8933
over representing,63,0.893
full loan,21,0.8907
months adjusted,23,0.8899
over since,30,0.8895
customers over,35,0.8874
end first,31,0.8842
outlook total,24,0.8835
per customer,30,0.8832
expected lower,39,0.8821
billion leverage,36,0.8818
adjusted non,75,0.8801
expects adjusted,21,0.8798
sales compared,44,0.8783
ebitda full,68,0.8775
flow cash,71,0.874
was adjusted,98,0.8732
primarily new,22,0.8723
projected revenue,62,0.8711
approximately reflecting,29,0.8707
increased average,32,0.87
total gross,51,0.8641
over fiscal,86,0.8622
due high,23,0.8611
period prior,20,0.861
growth after,28,0.8604
over including,80,0.8593
portfolio management,26,0.8575
higher sequentially,24,0.8546
sales improved,28,0.8543
prior loss,26,0.8523
income operating,66,0.8512
targeted growth,23,0.8509
increase fiscal,27,0.8494
revenue exceeding,22,0.8477
increased fiscal,32,0.8457
share loss,38,0.8412
income prior,53,0.8404
lower capital,27,0.8393
half management,22,0.8382
average sales,46,0.8374
range guidance,33,0.8372
revenue organic,58,0.8366
growth deposits,20,0.8359
down driven,32,0.8334
costs full,32,0.8333
income sequentially,29,0.8322
due new,60,0.8305
sequentially gross,27,0.8281
digital revenue,26,0.8275
prior gaap,39,0.8274
loss increased,27,0.8243
rate down,36,0.824
end loan,20,0.8205
expansion management,28,0.8201
annual ebitda,21,0.818
increased interest,25,0.818
over gross,137,0.8173
net loan,38,0.8157
over reduction,40,0.8147
operations net,24,0.8109
guidance representing,33,0.8105
over new,157,0.8099
growth markets,22,0.8097
total volume,23,0.8078
continued margin,21,0.8056
billion sequential,21,0.8039
expense full,27,0.8034
full expense,27,0.8034
flow non,28,0.8025
rose prior,20,0.8023
income fiscal,28,0.8
impact was,22,0.7996
reported per,31,0.7958
gross net,91,0.7949
decline adjusted,34,0.793
annual adjusted,32,0.791
share core,21,0.7899
revenue non,117,0.7873
performance total,21,0.7857
billion excluding,35,0.7856
growth other,20,0.7848
growth approximately,108,0.7843
sales fiscal,45,0.7814
revenue constant,23,0.7811
end capital,43,0.7796
approximately due,50,0.7781
rate non,28,0.7762
operations adjusted,23,0.7751
revenue third,41,0.7731
due prior,56,0.7714
sales excluding,27,0.7707
increase gross,42,0.7701
sales primarily,31,0.769
margin anticipated,23,0.7685
basis excluding,21,0.7673
lower expected,36,0.7666
over shares,38,0.7664
over third,37,0.7659
guidance billion,164,0.7656
ebitda growth,144,0.765
prior operating,65,0.7646
per management,89,0.7612
over annualized,25,0.7607
billion equity,27,0.7594
rate end,39,0.7586
expected high,23,0.7562
growth positive,21,0.7543
growth all,34,0.752
billion third,26,0.751
growth including,60,0.7477
increased prior,55,0.7469
growth capital,96,0.743
ratio expected,24,0.7418
target billion,25,0.7391
expenses higher,21,0.7359
services adjusted,24,0.7357
margin operating,113,0.7328
performance sales,31,0.7288
cash end,87,0.7286
share full,75,0.7244
performance adjusted,37,0.7239
investments cash,24,0.7225
costs non,21,0.7215
growth date,27,0.7214
growth nearly,34,0.7171
nearly growth,34,0.7171
growth global,21,0.7171
increase non,32,0.7164
markets revenue,28,0.7133
debt total,31,0.7112
billion period,36,0.7109
performance revenue,61,0.7108
growth gross,103,0.7092
volume guidance,33,0.7066
was non,33,0.7038
income full,48,0.7037
our full,20,0.7023
was lower,28,0.7022
diluted net,33,0.7022
investment billion,36,0.6993
performance net,37,0.6983
growth mainly,21,0.6969
improvement net,26,0.6966
impact full,22,0.6965
demand growth,37,0.6948
billion above,25,0.6944
expected billion,114,0.6939
down per,61,0.6932
second guidance,27,0.6913
revenue total,157,0.6897
expansion adjusted,39,0.689
compared adjusted,46,0.6822
full gaap,35,0.6775
between growth,24,0.6774
expenses approximately,23,0.6774
core growth,30,0.6744
pipeline growth,26,0.671
margin performance,34,0.671
services growth,28,0.6682
margin gaap,62,0.6665
share second,25,0.6635
average revenue,81,0.6591
guidance gross,68,0.6571
increase including,22,0.6553
organic basis,20,0.6542
impact adjusted,40,0.654
management projected,21,0.6527
fiscal due,28,0.6515
impact new,22,0.6499
sequentially operating,33,0.6484
expected total,56,0.6467
share both,23,0.644
loss approximately,20,0.644
over organic,46,0.6431
over one,42,0.6416
points non,34,0.641
sales nearly,22,0.6393
segment guidance,68,0.639
growth double,20,0.6353
expense adjusted,45,0.6353
record over,38,0.6316
was over,125,0.6309
consumer revenue,21,0.6302
projected net,32,0.6257
impact operating,26,0.6256
net operating,112,0.6252
income expected,52,0.6241
savings over,23,0.6229
over international,26,0.6215
total reported,20,0.6166
end end,47,0.6155
segment income,41,0.6154
expected non,38,0.6091
sales adjusted,137,0.6086
over after,29,0.6076
based growth,29,0.6075
margin range,32,0.605
rate management,43,0.6034
growth need,34,0.6029
full average,25,0.6025
growth backlog,22,0.6023
reported billion,39,0.6017
eps over,76,0.5982
fiscal expected,29,0.5973
sequentially higher,20,0.5915
based revenue,39,0.5906
was net,82,0.5904
management attributed,20,0.5895
fiscal net,48,0.5887
over first,71,0.581
expenses adjusted,45,0.5767
billion nearly,27,0.5752
guidance annual,23,0.5715
higher net,68,0.571
over date,30,0.57
margin record,23,0.5698
growth compared,52,0.5691
ebitda approximately,49,0.5688
adjusted tax,29,0.5669
expected impact,23,0.5656
acquisition adjusted,30,0.5647
gaap income,31,0.5607
expects revenue,28,0.5605
end driven,30,0.5594
billion across,21,0.5574
was end,42,0.5561
billion quarterly,23,0.5559
growth high,40,0.5547
increased reported,20,0.554
due non,34,0.5536
billion gross,81,0.5532
ebitda impact,24,0.5517
fiscal capital,20,0.5489
capacity billion,20,0.5479
growth reached,22,0.5465
over second,44,0.5455
growth but,37,0.5437
eps prior,26,0.543
billion primarily,34,0.5427
quarterly growth,26,0.5421
approximately lower,24,0.5407
despite revenue,21,0.5406
ebitda billion,108,0.5406
approximately prior,40,0.5401
points gross,40,0.5369
sales now,23,0.5366
guidance excluding,23,0.5362
growth through,34,0.5337
value billion,24,0.5285
sales offset,25,0.5283
revenue potential,22,0.5276
during cash,20,0.5276
sales gross,62,0.5271
over free,61,0.5268
increase per,55,0.5228
sales including,35,0.5202
versus adjusted,24,0.5195
grew adjusted,27,0.5161
including share,33,0.5153
over over,350,0.5148
expenses over,65,0.5138
margin nearly,23,0.5123
volume over,52,0.5123
approximately adjusted,73,0.5092
costs total,26,0.5077
expansion net,35,0.5073
compared operating,27,0.5066
margin free,38,0.5065
end increase,39,0.5062
expansion expected,21,0.5058
growth versus,29,0.5026
revenue midpoint,28,0.4948
end due,46,0.4941
increase was,36,0.4936
revenue adjusted,252,0.4933
over quarterly,31,0.4924
points free,21,0.484
backlog over,25,0.4833
expense due,23,0.4819
date billion,20,0.4791
sales performance,26,0.4751
digit adjusted,21,0.4749
growth primarily,37,0.474
based net,22,0.4733
expected down,43,0.4727
anticipated growth,24,0.4708
increased including,23,0.4707
increased total,46,0.4693
billion new,88,0.4688
rose per,22,0.4669
declined adjusted,27,0.4658
offset growth,35,0.4636
term revenue,50,0.4623
operational growth,22,0.461
higher end,33,0.4588
contract revenue,24,0.4527
revenue record,37,0.4522
revenue timing,22,0.4517
cash costs,42,0.4506
core adjusted,21,0.4498
portfolio billion,32,0.4485
core margin,20,0.4485
lower net,48,0.4461
production growth,28,0.4425
increase total,38,0.4424
expense net,40,0.4398
volume expected,20,0.4371
loans net,22,0.4347
growth second,33,0.4339
earnings adjusted,29,0.4333
revenue impact,57,0.4306
raised revenue,26,0.4295
higher gross,29,0.4294
total cash,72,0.4293
prior including,21,0.4219
ebitda over,140,0.4209
prior total,42,0.4205
increase net,70,0.4192
end average,22,0.4183
billion core,22,0.4176
billion attributed,29,0.4171
income over,111,0.4147
prior average,22,0.4118
was sequentially,21,0.4113
now billion,27,0.4084
repurchases over,32,0.4083
both over,37,0.3963
revenue anticipated,31,0.3957
mix management,20,0.3944
over average,61,0.3909
increased costs,25,0.3885
net pricing,21,0.3876
costs due,25,0.387
product margin,35,0.3869
rate per,42,0.3863
approximately higher,28,0.3855
reduction net,20,0.3825
down adjusted,66,0.3809
new debt,25,0.3802
costs cash,40,0.3802
flow adjusted,55,0.3756
rate adjusted,56,0.3753
sequentially full,22,0.3753
guidance attributed,22,0.3748
was full,37,0.373
points margin,71,0.3715
loss guidance,29,0.368
growth quarterly,23,0.3652
ebitda fiscal,26,0.3645
first due,23,0.3631
growth increased,96,0.3617
billion loans,22,0.361
flow increase,26,0.3599
over both,36,0.3568
revenue including,62,0.3506
margin prior,70,0.3476
ongoing margin,21,0.3463
lower revenue,73,0.3423
representing net,29,0.3415
billion prior,78,0.3353
growth range,34,0.3333
revenue gross,108,0.3332
cash operating,82,0.331
revenue achieved,21,0.3295
increased full,41,0.3293
guidance second,21,0.3288
ebitda ebitda,56,0.3271
expected fiscal,24,0.3242
operating cost,30,0.3232
revenue above,30,0.3224
our sales,24,0.3205
guidance outlook,25,0.3204
growth average,47,0.3182
income growth,84,0.316
gaap down,24,0.3143
revenue primarily,45,0.3121
growth annual,28,0.3084
loss operating,22,0.3056
expenses prior,20,0.3056
approximately non,24,0.3052
guidance high,23,0.3033
anticipated revenue,29,0.2995
reflecting margin,39,0.2982
sequentially adjusted,39,0.2963
expenses guidance,31,0.296
higher capital,24,0.2917
results revenue,20,0.2884
rate new,29,0.2843
risks net,23,0.2818
over return,22,0.2812
over current,21,0.2795
end share,55,0.2772
share first,30,0.2718
was total,35,0.2668
gaap revenue,82,0.2664
revenue range,44,0.261
gaap expected,30,0.26
billion share,109,0.2594
including per,26,0.2571
growth free,41,0.257
segment was,31,0.2569
rate growth,63,0.2553
prior capital,30,0.2537
cost guidance,36,0.2501
down full,32,0.2415
activity over,24,0.2412
approximately gross,29,0.2397
income approximately,31,0.2369
sequentially net,38,0.2332
higher due,30,0.2309
ebitda sequentially,24,0.2305
approximately revenue,100,0.2289
adjusted basis,82,0.2272
fiscal management,24,0.2234
sales full,56,0.223
expenses due,20,0.2216
improved net,22,0.2205
over core,27,0.2189
was higher,26,0.2177
growth segment,74,0.2141
expense per,25,0.2133
investment sales,20,0.2109
prior cash,61,0.2099
billion commercial,22,0.2088
fourth over,27,0.2052
first operating,24,0.2027
expected due,43,0.2014
lower over,60,0.2003
share range,20,0.1979
range share,20,0.1979
end full,35,0.1899
billion compared,35,0.1886
prior management,43,0.1846
growth net,152,0.1827
guidance per,76,0.1812
operating eps,25,0.1806
earnings billion,26,0.1765
sales over,153,0.1746
billion investment,25,0.1732
share total,52,0.17
revenue approximately,96,0.17
date revenue,25,0.166
impact net,29,0.1644
new capital,29,0.1644
revenue target,26,0.1607
adjusted loss,30,0.1599
approximately expected,35,0.1586
ebitda including,21,0.1577
gaap per,34,0.1566
over net,184,0.1549
range net,25,0.1541
revenue full,106,0.149
guidance gaap,38,0.1481
projected over,34,0.1453
return over,20,0.1436
billion both,22,0.1404
rate due,27,0.1377
expenses revenue,55,0.1319
margin rate,45,0.129
total segment,31,0.1278
points net,64,0.127
reflecting new,20,0.124
revenue service,20,0.1223
increased operating,44,0.1193
over commercial,29,0.1132
impact guidance,23,0.1126
was prior,31,0.1115
income driven,21,0.1029
approximately net,56,0.1011
guidance operating,64,0.1004
reduced revenue,25,0.0994
billion through,22,0.0963
ratio guidance,21,0.0962
liquidity over,24,0.0909
increased adjusted,65,0.0891
first guidance,28,0.089
share driven,32,0.0875
growth new,77,0.0855
gaap ebitda,28,0.0852
approximately increase,26,0.085
growth reflecting,43,0.08
fiscal over,50,0.0798
full total,33,0.0788
increase operating,36,0.0785
commercial revenue,31,0.0685
basis driven,26,0.067
fiscal cash,30,0.0662
approximately cash,49,0.0641
higher revenue,78,0.0602
including net,31,0.0593
full margin,57,0.0574
expected cost,23,0.0567
increased sales,53,0.0549
guidance driven,33,0.0487
full cash,54,0.0403
high growth,28,0.0401
full ebitda,38,0.038
share guidance,73,0.0373
leverage billion,20,0.0338
billion last,20,0.0338
over record,25,0.0276
was due,31,0.0275
revenue backlog,20,0.0205
increased capital,27,0.0193
full growth,71,0.0152
margin eps,32,0.0128
sales basis,59,0.0125
billion projected,22,0.0114
end billion,62,0.0105
over down,77,0.0099
growth record,20,0.0091
declined billion,21,0.0039
second adjusted,20,0.0014
share sequentially,25,-0.0051
reported over,36,-0.0078
down billion,54,-0.0079
billion operating,76,-0.008
share free,22,-0.011
expenses sales,25,-0.0111
gaap guidance,34,-0.0124
expenses billion,32,-0.0145
down gross,24,-0.0162
new sales,49,-0.0164
higher over,67,-0.0182
first adjusted,31,-0.0211
net capital,47,-0.023
operations revenue,22,-0.0233
sales sequentially,26,-0.0285
billion per,84,-0.0307
outlook billion,25,-0.0359
sequentially billion,33,-0.0441
acquisition net,20,-0.0459
over all,24,-0.054
costs per,24,-0.0608
expected adjusted,63,-0.0624
over operating,103,-0.0634
revenue first,50,-0.0658
income higher,22,-0.0681
eps operating,21,-0.0709
increase new,27,-0.0713
sales net,87,-0.0721
flow net,41,-0.0738
total non,21,-0.0774
full increase,26,-0.079
end operating,36,-0.0814
portfolio net,21,-0.0854
approximately growth,59,-0.0879
growth customer,25,-0.0958
revenue both,29,-0.0961
adjusted expense,27,-0.1017
growth management,80,-0.1085
net impact,24,-0.1086
adjusted segment,48,-0.1205
capital end,23,-0.1231
lower cash,29,-0.1252
end new,29,-0.128
flow increased,22,-0.1299
expenses cash,25,-0.1413
expansion over,33,-0.1454
capital was,21,-0.1515
sales lower,26,-0.1526
management guidance,53,-0.1556
half revenue,28,-0.1573
ebitda driven,22,-0.1586
average net,28,-0.1647
revenue attributed,30,-0.169
mix net,21,-0.17
over liquidity,20,-0.1721
record revenue,24,-0.1723
eps net,30,-0.175
basis due,35,-0.1862
lower share,24,-0.1881
over volume,32,-0.1882
impact revenue,37,-0.1928
revenue quarterly,21,-0.2104
but over,27,-0.2143
flow over,55,-0.2178
points segment,24,-0.2182
was gross,22,-0.2198
billion portfolio,20,-0.2295
driven net,33,-0.2339
driven basis,21,-0.2411
margin segment,42,-0.244
share net,73,-0.2453
lower adjusted,29,-0.2553
down down,20,-0.2554
ebitda end,31,-0.2555
increase end,23,-0.2557
ebitda net,59,-0.2579
expected growth,67,-0.2636
segment segment,21,-0.2689
expense sales,20,-0.2744
growth operating,72,-0.2766
total approximately,23,-0.2781
over nearly,21,-0.2814
points management,31,-0.284
over customer,27,-0.2882
full down,22,-0.299
revenue annual,25,-0.2995
expense revenue,39,-0.3054
revenue segment,70,-0.3105
expense over,35,-0.3206
sales first,21,-0.3228
margin driven,29,-0.3256
cash was,39,-0.3261
sales approximately,34,-0.3329
driven operating,20,-0.3377
revenue last,24,-0.3382
growth investment,20,-0.3393
guidance capital,31,-0.3408
was operating,28,-0.3411
new share,37,-0.3417
data revenue,20,-0.3428
higher share,28,-0.3434
margin net,82,-0.3486
over loan,25,-0.3562
first net,25,-0.3571
growth lower,33,-0.3588
over segment,61,-0.3681
sales sales,58,-0.3712
share over,99,-0.3735
growth higher,42,-0.3885
expected gross,24,-0.3924
revenue prior,73,-0.3953
product growth,26,-0.401
growth product,26,-0.401
billion average,25,-0.4019
guidance eps,21,-0.407
segment full,21,-0.4081
revenue performance,28,-0.4125
range over,25,-0.4137
share end,34,-0.4167
compared billion,23,-0.4172
margin product,20,-0.4205
increased new,25,-0.4311
full expected,26,-0.4342
revenue ebitda,85,-0.4399
over margin,114,-0.441
share cash,57,-0.4466
margin first,22,-0.4467
revenue operating,87,-0.4479
expected capital,21,-0.4497
gross operating,25,-0.4504
our revenue,28,-0.4516
billion growth,103,-0.4524
adjusted expenses,22,-0.4558
debt share,20,-0.4599
ebitda prior,27,-0.4612
was margin,37,-0.4629
prior increase,20,-0.4637
sales due,37,-0.4651
prior share,33,-0.4662
revenue but,25,-0.4662
new billion,46,-0.4671
end basis,27,-0.4702
expected revenue,79,-0.4702
segment expected,23,-0.4719
margin due,42,-0.4733
guidance increase,31,-0.4733
prior basis,27,-0.4766
increase margin,35,-0.4861
over earnings,23,-0.4945
billion approximately,39,-0.4946
revenue profit,22,-0.4953
rate net,31,-0.5034
over dividend,20,-0.506
end over,61,-0.507
billion due,46,-0.5105
rate operating,20,-0.517
billion revenue,134,-0.5172
now over,20,-0.5186
flow per,22,-0.5203
first cash,20,-0.5234
gaap cash,26,-0.5264
share approximately,28,-0.5331
rate over,45,-0.5336
basis adjusted,48,-0.5454
down margin,33,-0.55
performance over,23,-0.5554
both revenue,21,-0.5617
approximately sales,29,-0.5624
margin margin,66,-0.567
decline revenue,22,-0.5693
first revenue,35,-0.5803
cost revenue,40,-0.5892
revenue second,22,-0.5954
total new,21,-0.62
over higher,44,-0.6249
over management,69,-0.6254
sales non,22,-0.6291
investment over,20,-0.6428
increased net,39,-0.6735
end expected,22,-0.675
billion expected,44,-0.6796
growth first,24,-0.6803
share operating,35,-0.6871
over per,75,-0.6882
approximately share,25,-0.6966
increase share,25,-0.7005
increased end,20,-0.7061
expected per,30,-0.7068
capital guidance,24,-0.71
over revenue,164,-0.7198
margin higher,26,-0.7213
margin lower,20,-0.7222
down management,20,-0.7324
revenue revenue,178,-0.7425
expected net,40,-0.7434
down operating,20,-0.7485
over high,20,-0.7488
cash gross,28,-0.7499
billion was,34,-0.7534
share growth,61,-0.7687
growth basis,50,-0.7764
down net,30,-0.7822
over approximately,45,-0.7822
sales prior,28,-0.7832
increase billion,32,-0.7838
cash total,31,-0.7864
cash billion,61,-0.7882
revenue product,27,-0.791
over end,50,-0.7939
growth due,43,-0.7985
was cash,28,-0.8041
over product,24,-0.82
guidance basis,33,-0.829
revenue earnings,20,-0.837
share due,27,-0.8397
revenue gaap,38,-0.8432
management operating,26,-0.847
sales operating,33,-0.8519
driven margin,20,-0.8616
adjusted margin,56,-0.8732
range revenue,20,-0.8765
guidance guidance,41,-0.8781
mix revenue,21,-0.8787
revenue due,55,-0.8877
over cash,80,-0.8911
was sales,24,-0.8963
ebitda cash,34,-0.8975
capital cash,23,-0.8984
driven revenue,34,-0.8996
management net,38,-0.9182
revenue management,62,-0.9206
management increased,21,-0.9318
over capital,37,-0.9359
prior margin,28,-0.9743
was revenue,45,-0.984
guidance sales,38,-0.9845
billion segment,28,-0.9974
operating ebitda,23,-0.9983
increased management,20,-1.0022
billion sales,48,-1.0038
billion guidance,48,-1.007
operating revenue,59,-1.0082
total billion,31,-1.0158
higher adjusted,22,-1.0315
higher cash,20,-1.0389
share expected,25,-1.0557
guidance segment,21,-1.0561
cash net,48,-1.0603
growth margin,60,-1.0636
increase growth,30,-1.0676
over cost,26,-1.0698
margin management,32,-1.0714
growth cost,21,-1.0745
over sales,64,-1.0828
billion ebitda,35,-1.085
growth revenue,103,-1.0874
revenue higher,35,-1.0959
share management,26,-1.0999
approximately guidance,20,-1.1017
increased margin,27,-1.1092
first over,22,-1.1093
revenue basis,54,-1.1098
growth gaap,23,-1.1232
expected operating,20,-1.1247
points sales,22,-1.1277
billion higher,22,-1.1308
billion gaap,20,-1.1342
due share,22,-1.1352
increased growth,34,-1.1358
higher growth,25,-1.137
including over,20,-1.1407
costs over,23,-1.1416
revenue lower,26,-1.1471
sales total,22,-1.151
expected cash,27,-1.1548
revenue share,63,-1.1665
management adjusted,31,-1.1863
capital billion,22,-1.1919
over gaap,27,-1.1953
points guidance,21,-1.1981
expected over,43,-1.2068
total adjusted,25,-1.2268
flow growth,22,-1.2363
sales management,25,-1.2364
gaap over,26,-1.2498
gross revenue,36,-1.2517
growth billion,59,-1.2563
end revenue,40,-1.2568
share share,28,-1.2619
margin over,63,-1.2966
full billion,25,-1.3001
sales per,27,-1.3086
end adjusted,23,-1.3208
points growth,28,-1.33
revenue average,20,-1.3588
growth prior,27,-1.3859
guidance growth,42,-1.3903
rate revenue,27,-1.4115
adjusted revenue,67,-1.4179
increase revenue,32,-1.4188
margin sales,32,-1.4203
guidance cash,30,-1.4557
sales revenue,54,-1.4689
prior billion,22,-1.4907
ebitda revenue,41,-1.4917
increased revenue,36,-1.4977
over share,44,-1.5434
growth growth,54,-1.5747
over was,27,-1.58
due revenue,34,-1.5816
adjusted sales,30,-1.5825
management revenue,39,-1.5894
operating net,24,-1.5972
growth ebitda,28,-1.5976
revenue net,60,-1.6027
cash basis,21,-1.608
margin per,25,-1.6107
sales margin,28,-1.6129
due net,20,-1.6385
growth sales,35,-1.6501
revenue new,31,-1.6714
revenue margin,53,-1.6869
net margin,32,-1.7061
income revenue,28,-1.7133
billion management,23,-1.7163
prior over,26,-1.7438
growth share,31,-1.7452
guidance margin,25,-1.7797
margin revenue,49,-1.8001
over ebitda,30,-1.8015
billion margin,31,-1.8256
total growth,20,-1.8387
growth cash,32,-1.9096
points revenue,25,-1.9378
over guidance,35,-1.9568
growth per,25,-1.9698
over expected,25,-1.9892
adjusted cash,24,-2.0347
prior revenue,23,-2.0616
total over,21,-2.0717
margin cash,22,-2.091
margin growth,25,-2.3266
guidance over,27,-2.3312
revenue sales,25,-2.5799
share revenue,22,-2.6844
revenue cash,23,-2.8304
