bigram,frequency,pmi
telephone keypad,1364,14.0229
jack dorsey,61,14.0228
tony chovanec,20,14.0224
bryan spillane,66,14.0219
marc bitzer,83,14.0214
rafael santana,34,14.0213
prove incorrect,58,14.0212
basal insulin,48,14.0208
marc costantini,37,14.0173
billed unbilled,24,14.0169
tissue regeneration,29,14.0159
erik vestberg,44,14.0156
brett mcgill,37,14.0153
gaurav jain,42,14.0141
thanksgiving christmas,69,14.0141
kenneth vecchione,83,14.0136
accuray incorporated,32,14.0126
margaret farley,34,14.0104
extra legroom,67,14.0097
hilton hawaiian,33,14.0095
xponential fitness,42,14.0069
jack abuhoff,45,14.0066
aaron kimson,31,14.0051
casey keller,42,14.0038
chad dillard,82,14.0022
mikson canaccord,32,14.0004
stan finkelstein,25,14.0003
shyam reddy,29,13.9998
btk inhibitor,28,13.9995
mixed hyperlipidemia,28,13.9993
gerrick johnson,23,13.9978
airway clearance,66,13.9965
accel entertainment,23,13.9963
northfield park,21,13.9931
darzalex subcutaneous,24,13.9927
marc stapley,44,13.9916
tristan richardson,72,13.9911
dry dockings,35,13.991
aaron birnbaum,47,13.9908
alexander jessett,102,13.9906
lebiedzinski sidoti,33,13.9906
hurricanes helene,52,13.9896
teamwork graph,43,13.9877
puget sound,31,13.9874
bryan menar,25,13.987
powdered metal,36,13.9837
roland burns,25,13.9832
katie bailey,36,13.983
bolt ons,200,13.983
neil ashe,33,13.9826
arrowhead pharmaceuticals,54,13.9805
nambi guggenheim,64,13.9796
sam sato,62,13.9793
shawn flores,20,13.979
pain mabs,57,13.978
brett linzey,100,13.9743
airo builder,20,13.9741
ripps canaccord,52,13.9735
darren woods,168,13.9731
aaron erter,71,13.9718
victor coleman,97,13.9712
brett knoblauch,63,13.9707
electrical steels,41,13.9704
harold carpenter,69,13.9692
jennifer kneale,40,13.9689
hollywood strikes,24,13.967
brad delco,27,13.9669
jakks pacific,39,13.9654
metropolitan statistical,26,13.9651
warren stone,71,13.9646
saleh btig,40,13.9641
marc suidan,30,13.9627
couldn prouder,51,13.962
leo meaney,23,13.9617
francfort guggenheim,40,13.9609
nicholas yulico,87,13.9592
victoria secret,22,13.9586
aaron rakers,257,13.9585
taryn owen,27,13.9584
victor mendelson,127,13.9579
neil hunn,152,13.9579
lucid gravity,29,13.9577
annie mitchell,44,13.9573
luis laguarta,28,13.9562
grom gordon,107,13.9561
douglas shulman,40,13.9549
joshua tilton,132,13.9524
sanjay kalra,43,13.9517
van der,63,13.9508
frank orazio,40,13.95
frank demaria,41,13.95
grooms stephens,24,13.9496
aaron jagdfeld,54,13.9478
bryan ganz,71,13.9454
zepbound mounjaro,27,13.9452
rafi amit,68,13.9451
nvlink fusion,21,13.9448
oral minoxidil,24,13.9448
damon del,88,13.944
detention beds,23,13.9434
pan ras,39,13.9413
adult smokers,30,13.9405
benjamin theurer,72,13.9375
ronald epstein,150,13.9369
zip codes,39,13.9363
breen alliancebernstein,26,13.9359
schoenhaus keybanc,43,13.9347
carletti citizens,22,13.9345
reichardt btig,32,13.9334
vincent delie,115,13.9329
ivory coast,38,13.9324
drbul guggenheim,59,13.9322
virginia drosos,21,13.9319
freddie mac,94,13.9317
biote corp,51,13.9313
frank laukien,67,13.9286
seigerman bmo,114,13.9283
casey woodring,117,13.9278
platinum resistant,87,13.9272
megan faust,28,13.9272
kaes van,320,13.9262
kyle voigt,58,13.924
phil angelastro,23,13.9238
seyon park,20,13.9227
lee jagoda,39,13.9201
lee tuminelli,20,13.9201
lee bienstock,23,13.9201
felix liu,26,13.9198
metallurgical coal,53,13.9179
vijay kumar,395,13.9178
amy hood,82,13.9175
frank sorrentino,43,13.9168
moll stephens,70,13.9158
liz shea,82,13.9144
roger boyd,99,13.9138
frank schiraldi,39,13.9134
ronald lombardi,27,13.913
promoter score,341,13.9125
bryan schumaker,21,13.9123
peripheral vascular,41,13.9106
ray ban,30,13.9097
evercore isi,1962,13.9096
dexcom cgm,25,13.9084
denis coleman,23,13.9083
recordable injury,27,13.9071
frank lonegro,95,13.9051
joshua dennerlein,43,13.9048
ipg photonics,24,13.9042
growgeneration corp,35,13.9027
newport beach,34,13.9012
royal palm,64,13.9002
kelly crago,24,13.899
kelly steckelberg,82,13.899
kelly hibbs,40,13.899
aaron levie,36,13.8989
marc casper,113,13.8987
old fashioned,56,13.8962
blue owl,261,13.8934
guy goodwin,61,13.8934
vibe coding,82,13.8932
justin kleiderer,22,13.893
justin hauke,53,13.893
hsun lee,52,13.8926
salaries wages,134,13.8925
jared poff,37,13.8918
mandy fields,33,13.8913
oral maxillofacial,26,13.8904
red canary,48,13.8898
ras inhibitors,35,13.8887
vikas mehta,56,13.8883
crystalline silicon,38,13.8881
brent thielman,115,13.8877
marc torrente,40,13.8859
lyle tick,33,13.8853
oak bancshares,21,13.8852
elected officials,23,13.8814
kelly ortberg,78,13.8806
governor shapiro,22,13.8796
lee shavel,70,13.8794
buscaglia bnp,48,13.8789
douglas miehm,23,13.8778
chrome tour,22,13.8758
curtis valentine,76,13.8755
indo pacific,31,13.8752
needle coke,134,13.8743
upwardly revised,42,13.874
ted sarandos,56,13.874
glen goldstein,64,13.8738
ann hynes,145,13.8732
tomasello kbw,29,13.8717
wet amd,167,13.8712
grand scheme,106,13.8711
lawrence culp,54,13.8703
douglas schosser,34,13.8698
van abel,62,13.8688
brad mulcahey,20,13.8683
brandt antoine,27,13.868
linda bolton,114,13.8653
vince delie,88,13.8647
marina bay,57,13.8645
red violet,21,13.8628
erik woodring,166,13.8626
sarah rubenstein,30,13.8608
ferazani sidoti,21,13.8603
ford tamer,21,13.8599
raymond martz,25,13.8596
douglas pferdehirt,81,13.8592
mccann noble,51,13.8578
vincent andrews,189,13.8542
acip recommendation,31,13.8542
hemp derived,36,13.8537
bologna compass,35,13.8518
eli lilly,83,13.8505
piedmont tennessee,22,13.8505
chuck grom,201,13.8499
celino keybanc,72,13.8493
lourenco celso,21,13.8485
jamie pierson,43,13.8464
boone jmp,87,13.8446
taylor mcginnis,168,13.8435
checkpoint inhibitor,82,13.8434
abcellera biologics,26,13.8431
pfa catheter,24,13.8431
kurt geiger,149,13.8427
francis mccann,81,13.8423
red hat,151,13.8415
romero sidoti,29,13.8405
katherine gates,34,13.84
menges citigroup,28,13.8385
village farms,22,13.8376
favored nation,42,13.8376
walled garden,55,13.8373
proof pudding,29,13.8372
walter phifer,23,13.8368
upward sloping,23,13.8356
alexander goldfarb,272,13.8354
college football,113,13.8341
daimler truck,44,13.8336
neal lux,23,13.8329
sam darkatsh,51,13.8329
nxp semiconductors,41,13.8329
rebecca chambers,26,13.8323
cooper werner,38,13.8311
mutually beneficial,84,13.8309
baruah loop,66,13.8271
aftahi roth,21,13.826
eyal cohen,59,13.8254
nordstrom banner,49,13.8253
sam sledge,54,13.8237
vera bradley,58,13.823
chip scarlett,75,13.823
archie brown,48,13.8226
ring fence,24,13.8221
aoci accumulated,65,13.822
lucas pipes,57,13.822
marc holliday,68,13.8213
nicholas campanella,139,13.8204
brad sills,158,13.8191
drake mills,46,13.8189
inch indium,37,13.8181
lee mcchesney,27,13.817
gomes noble,34,13.8168
olivia elliott,47,13.8139
barton evans,33,13.8129
justin claeys,35,13.8128
nathan jorgensen,33,13.8126
muse cantor,119,13.8113
relocations renovations,21,13.8112
brett pharr,47,13.8111
nicholas letica,26,13.8104
calculated dividing,21,13.8103
walravens jmp,53,13.8097
exp realty,71,13.8096
justin kenna,33,13.8081
tyler dupont,30,13.8057
cguard prime,67,13.8053
word mouth,181,13.805
jack meehan,134,13.8045
medreleaf australia,22,13.8041
quantum supremacy,30,13.8035
ron freund,27,13.8026
eagle ford,307,13.8023
ben haim,43,13.8022
ben meisenzoll,30,13.8022
ben natan,37,13.8022
ben regin,38,13.8022
brett huff,21,13.8008
liptak seaport,21,13.8003
aengus kelly,42,13.7995
christian schwab,134,13.7992
stichter btig,51,13.7985
burger king,81,13.7982
bellinger mizuho,55,13.7981
norwegian cruise,46,13.7974
calvin mcdonald,87,13.7973
github copilot,68,13.7967
indian motorcycle,61,13.7962
college graduates,20,13.7953
devin mcdermott,70,13.7948
marie maklari,48,13.7945
goodman leerink,39,13.794
owen carrico,21,13.7938
earl austin,55,13.7937
edward tenthoff,54,13.7936
safran seaport,20,13.7933
derek bunker,32,13.7933
vasilescu bnp,32,13.7923
sarepta therapeutics,51,13.7912
mathivanan cantor,22,13.7909
mundane tasks,25,13.7898
chukumba loop,42,13.788
ann janssen,33,13.7878
eifion jones,34,13.7869
kelly bania,86,13.7861
ceding commissions,53,13.7851
nitrogen fertilizer,40,13.7848
heleniak rbc,52,13.7844
moskowitz mizuho,50,13.7837
bania bmo,51,13.7832
foot locker,164,13.7824
zach cummins,124,13.7812
hunter farmer,29,13.7809
macy bloomingdale,25,13.7808
delmonte kbw,36,13.7807
pause momentarily,278,13.7804
salera stephens,53,13.7789
fhlb advances,113,13.7763
jak inhibitor,65,13.7759
lawrence solow,44,13.7757
jeanne jones,56,13.7752
black pearl,52,13.7751
miguel rodriguez,28,13.7744
grace blackwell,57,13.7738
standby compile,66,13.7737
bryan burgmeier,34,13.7735
charlie cao,27,13.773
genome mapping,91,13.773
mckenna citizens,34,13.7707
sky harbour,39,13.7697
lin song,27,13.7676
lockwood taylor,33,13.7654
transfusion independence,27,13.764
noel parks,93,13.763
anti vegf,104,13.7623
henry melville,21,13.7623
jeremy allaire,37,13.7616
jeremy thigpen,103,13.7616
jeremy goebel,28,13.7616
precoat metals,48,13.7604
juste mizuho,74,13.7596
panther lake,92,13.7587
fronting arrangement,27,13.7569
franklin jensen,35,13.7567
susan galbraith,38,13.7538
ronald josey,79,13.7535
stewart janney,41,13.7525
alan kirshenbaum,93,13.7523
carbon dioxide,53,13.7519
jack slevin,36,13.7474
guy hardwick,78,13.7456
joo kim,48,13.7447
wayne calabrese,29,13.7446
julian mitchell,438,13.7444
jeremy andrus,79,13.7434
picariello bnp,27,13.7431
marine corps,69,13.7427
noah kaye,171,13.7417
pest elimination,29,13.7417
tony skiadas,28,13.7392
orange county,52,13.7392
asiya merchant,98,13.7391
brandon cheatham,22,13.739
precision clad,42,13.7389
desert southwest,23,13.7383
dry docks,93,13.7379
salt lake,135,13.7377
hau truist,22,13.7372
brad heffern,107,13.7346
quantum cryptography,23,13.7343
optimum sound,104,13.7337
hugging face,34,13.7332
christian wetherbee,80,13.7331
brett taft,23,13.7327
irons fire,37,13.7285
benjamin budish,105,13.727
ages cjs,26,13.7265
michel fernando,25,13.7251
skeletal muscle,23,13.725
advise listeners,34,13.7244
rich heppenstall,34,13.7216
interior designers,24,13.7207
nick ripostella,21,13.7202
nick kormeluk,21,13.7202
vincent qiu,31,13.7197
chmp opinion,52,13.7193
adjuvant melanoma,76,13.7185
aaron simons,27,13.7183
acadia pharmaceuticals,25,13.7175
sam eiber,27,13.7168
democratized prime,27,13.7165
nathan feather,83,13.7164
ashish agrawal,31,13.7154
larry coben,27,13.7144
sag mill,32,13.7138
jeremy knop,59,13.7135
sinderen riley,53,13.7131
classic cah,31,13.7103
jeremy wensinger,110,13.7101
copay assistance,20,13.7088
chronic hypoparathyroidism,27,13.7083
judith marks,83,13.7083
bad daddy,59,13.7078
vince calabrese,74,13.7078
tyler wilcox,69,13.7069
gray powell,112,13.7066
kenneth galbraith,51,13.7056
jeremy halford,25,13.705
mcgratty kbw,76,13.7037
oral cgrp,26,13.7028
frank louthan,107,13.7027
yap citigroup,31,13.7024
schappel loop,26,13.7024
markgraff keybanc,31,13.7021
catherwood btig,33,13.7021
warrant exercises,33,13.7019
rick dreiling,65,13.7004
rick hessling,51,13.7004
justin meng,63,13.7003
nick pinchuk,70,13.6997
vanvliet btig,29,13.6994
jeremy wacksman,67,13.6984
stantial stifel,57,13.6984
alzheimer agitation,36,13.6977
jack weingart,34,13.6974
brett schulman,89,13.6966
ernie garcia,40,13.6965
assigned seating,56,13.6953
rachel rodriguez,57,13.6922
essential tremor,21,13.6915
kessinger davidson,69,13.6909
pvc resin,33,13.6888
gentherm incorporated,23,13.6882
michaelis lake,36,13.6875
moody fitch,39,13.6875
aaron grey,101,13.6867
kim kuryea,21,13.6859
linde plc,29,13.6852
exosome diagnostics,30,13.6849
pun intended,33,13.6848
frank mitsch,99,13.6845
azt protect,85,13.6841
jeremy barnum,211,13.6818
wightman wolfe,76,13.6811
black rifle,61,13.68
brendan mccracken,79,13.6797
panigrahi mizuho,105,13.6794
kimberly dang,23,13.6766
harris simmons,63,13.6761
rigetti computing,35,13.6715
randy fowler,43,13.6707
intraocular lens,25,13.6705
ituran location,59,13.6704
douglas howell,50,13.6684
toby rice,48,13.667
lick stephens,31,13.6667
rich harbison,51,13.6661
nick brazos,26,13.6657
icahn enterprises,28,13.6653
sakhrani kbw,79,13.6647
banco popular,30,13.6646
moeller canaccord,40,13.6644
marc bianchi,77,13.6644
standout performer,41,13.6642
joyce seaport,46,13.6633
joshua silverman,51,13.6625
maxwell bender,21,13.6619
anxiety disorder,38,13.6618
colin sebastian,105,13.6611
nitin kumar,60,13.6609
jeremy hofmann,55,13.6603
timothy agostino,33,13.6598
douglas linde,78,13.6593
rick galloway,34,13.6586
vijay vaidya,26,13.6575
marc riddick,116,13.6564
kang canaccord,42,13.6557
san diego,313,13.6556
kelly motta,272,13.6555
baumgartner mizuho,67,13.6547
frederick brackmann,22,13.6547
jon slabaugh,42,13.6541
jon congleton,39,13.6541
jon rousseau,21,13.6541
jon kirchner,27,13.6541
vistance networks,34,13.654
img arena,44,13.6535
ari klein,48,13.6525
meader interim,29,13.6519
whitehurst interim,29,13.6519
tony guzzi,71,13.6509
ann nicholson,20,13.6503
wound healing,20,13.6492
weintraub seaport,25,13.6485
bryant riley,30,13.6481
tort reform,27,13.6471
saudi aramco,25,13.6462
liver metastases,21,13.646
puneet jain,57,13.6455
antero midstream,23,13.6437
jones kujawa,36,13.643
carlos abrams,32,13.6429
ted geisler,31,13.6423
patriot missile,46,13.6419
lance berry,47,13.6417
douglas harned,95,13.6417
nick pizzie,71,13.6411
synthetic graphite,32,13.6408
devarakonda truist,49,13.64
cellebrite ltd,20,13.6382
sportsman warehouse,31,13.637
mehta northcoast,40,13.6354
jay kreps,110,13.6348
jay duker,51,13.6348
jay vleeschhouwer,85,13.6348
peptide receptor,49,13.6342
timothy gokey,25,13.6337
alexander hoff,31,13.6333
vaidya mizuho,41,13.6321
justin kleber,55,13.6299
mute prevent,239,13.6295
bright spots,150,13.6294
cunningham melius,108,13.6288
dankert loop,28,13.6275
dumoulin smith,379,13.6265
liu hsbc,50,13.6259
petrone mizuho,55,13.6252
harrison bauer,45,13.6241
geoff tanner,23,13.6228
nick altmann,85,13.6218
jessica hansen,143,13.6215
error correction,65,13.6209
sean laaman,38,13.6206
sean gadd,37,13.6206
sean mccutcheon,21,13.6206
sean steuart,78,13.6206
jon winkelried,42,13.6202
keith beckmann,24,13.6197
keith trasko,31,13.6197
keith demmings,39,13.6197
kinstlinger alliance,20,13.6196
mandy yang,23,13.6183
lenacapavir prep,20,13.6176
jackson burdis,58,13.6164
robbie ohmes,23,13.6159
immuno oncology,85,13.6155
condon citizens,30,13.6152
wurschmidt keybanc,64,13.614
douglas bettinger,105,13.6126
rajesh agrawal,22,13.6123
gary brode,24,13.6111
gary guthart,63,13.6111
gary nabel,23,13.6111
gary millerchip,135,13.6111
gary fuges,23,13.6111
gary swidler,45,13.6111
ossip chair,48,13.6075
douglas mcmillon,34,13.6068
arabian gulf,28,13.606
jack fusco,29,13.6054
inpatient rehabilitation,32,13.6048
sytner select,27,13.6047
nintendo switch,29,13.6046
belanger needham,39,13.6041
mexican grill,39,13.6017
snowflake databricks,29,13.6012
baldry roth,33,13.601
degrees freedom,44,13.6007
gruber citigroup,55,13.6005
recycled paperboard,24,13.5992
bob frenzel,50,13.5972
bob brackett,144,13.5972
bob shepardson,21,13.5972
douglas healey,22,13.5969
woltz iii,57,13.5959
obstructive hcm,26,13.5959
douglas ingram,140,13.595
keith pfeil,113,13.5944
green apron,133,13.5944
jeremy hamblin,201,13.5925
jorge alberto,26,13.5901
vincent calabrese,85,13.5899
smith nephew,37,13.5881
charles rhyee,207,13.5875
charles bracher,20,13.5875
human beings,47,13.587
deepest gratitude,23,13.5864
jay stasz,29,13.5859
heather dixon,26,13.5849
katz morningstar,51,13.583
grand hyatt,62,13.5828
northern hemisphere,92,13.5808
sean maduck,35,13.58
frank svoboda,58,13.5791
weisel scotiabank,30,13.579
sean breslin,34,13.5788
wynn resorts,47,13.5786
eating disorder,42,13.5783
green shoots,825,13.5767
keith bachman,132,13.5767
vikas gupta,63,13.5761
mandloi mizuho,21,13.5757
keith oden,64,13.5753
sean cornett,30,13.5733
kenneth billingsley,23,13.5731
gary gillheeney,72,13.5716
kelly dilts,51,13.5714
feldman telsey,61,13.5708
carl maeder,33,13.5705
bobby griffin,93,13.5704
sean sobers,28,13.57
erik hirsch,26,13.5692
jay hennick,85,13.5684
russia ukraine,48,13.5679
susan riel,21,13.5666
fine tuning,219,13.5666
jay bray,62,13.5666
unlevered irrs,31,13.5663
jack matten,79,13.5658
chuck shaffer,28,13.5642
keith siegner,51,13.5642
joshua jepsen,39,13.5633
jay mazelsky,39,13.5626
denim bottoms,23,13.5626
joel ackerman,218,13.5617
bryan keane,121,13.5615
gary nugent,28,13.5605
dry docking,68,13.5601
thibault btig,38,13.5589
brett fishbin,73,13.5588
presidential election,96,13.5564
ted klinck,55,13.5552
rocket motors,81,13.555
cataract surgery,57,13.5548
sean windeatt,21,13.5535
ios android,46,13.5532
jay mccanless,239,13.5526
pan kras,23,13.5525
chipotle mexican,38,13.5524
eduardo martinez,22,13.5514
ben kallo,79,13.5514
butler koranda,20,13.551
larry culp,79,13.5505
linzey mizuho,48,13.5501
ben klieve,99,13.5489
kimberly foley,40,13.5484
sam poser,74,13.5457
gary shiffman,43,13.5456
needle movers,26,13.5454
chase knickerbocker,88,13.5451
resistant hypertension,44,13.5448
sprint wireline,37,13.5446
jian huang,30,13.5442
haijun wang,42,13.5419
alexander hardy,41,13.5392
larry fink,58,13.5389
adair fox,20,13.537
bay sands,56,13.5362
hybrid multicloud,38,13.5354
phillips johnston,40,13.5348
ben reitzes,155,13.5314
cat litter,71,13.5308
fraud defender,35,13.5304
kaplowitz citigroup,77,13.5289
tds telecom,66,13.5285
anna chew,23,13.5278
neil vogel,79,13.5258
kathryn thompson,44,13.5255
lincoln kong,23,13.525
nick setyan,69,13.5249
jay sugarman,25,13.5237
anil gupta,74,13.5231
bryan langley,23,13.5227
flag precious,45,13.5224
justin clare,68,13.521
jessica ehrlich,25,13.5205
grand rapids,32,13.5199
jay kornreich,48,13.5193
eddie bauer,30,13.5193
walravens citizens,65,13.5192
macy nameplate,36,13.5179
bayko evercore,31,13.5173
charles treadway,20,13.5171
bachman bmo,62,13.5167
copd asthma,23,13.5153
premier workplaces,36,13.5147
jon bortz,69,13.5147
marty freeman,26,13.5146
organ transplant,28,13.5137
hunter haas,25,13.5128
disposable vapor,22,13.5127
edward rosenfeld,50,13.5126
brisebois oppenheimer,33,13.5118
bruzzo interim,28,13.5111
fadia needham,31,13.5106
gregory peters,198,13.5101
sean deason,25,13.5096
spencer neumann,22,13.5083
jeremy rakusin,26,13.5078
companion animal,244,13.5064
cranston citizens,28,13.5031
bryan smilek,44,13.503
christian cocks,42,13.502
preliminary injunction,20,13.501
ira robbins,43,13.5
sba debentures,22,13.4994
jay snowden,50,13.4973
rawat bernstein,32,13.4971
vault crm,89,13.4959
steelmaking coal,49,13.4935
sean gillen,32,13.4914
wood chop,36,13.4913
bispecific antibody,80,13.4907
kenny cheung,31,13.4905
gary smalley,45,13.4883
fiberglass pools,29,13.4859
malynda west,26,13.4848
west gotcher,32,13.4848
jancic bmo,45,13.4836
lessons learned,252,13.4815
emily reuter,41,13.4811
slot reservation,25,13.4798
michelle robertson,41,13.4793
atour planet,45,13.479
allen hilsheimer,33,13.4789
jean salisbury,37,13.4783
rick wilmer,36,13.478
skunk works,29,13.4766
reed mackay,21,13.4761
noncontrolling interests,34,13.4744
londoner grand,34,13.4741
floris van,140,13.4734
dycom industries,49,13.471
vincent chao,63,13.4705
larry solow,65,13.4699
silicon photonics,264,13.469
